2019-03-31 10:34:57,b'RT @uni_mafumafu: \xe3\x81\xbf\xe3\x82\x93\xe3\x81\xaa\xe5\x85\x83\xe5\x8f\xb7\xe3\x81\x8c\xe5\xa4\x89\xe3\x82\x8f\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe6\xa5\xbd\xe3\x81\x97\xe3\x81\xbf\xe3\x81\xab\xe3\x81\x97\xe3\x81\x99\xe3\x81\x8e\xe3\x81\xa0\xe3\x82\x88\xe3\x80\x82\xe3\x83\x9c\xe3\x82\xaf\xe3\x82\x89\xe3\x81\xae\xe6\x95\x85\xe9\x83\xb7\xe3\x81\xbf\xe3\x81\x9f\xe3\x81\x84\xe3\x81\xabGINZA\xe3\x81\xa8\xe3\x81\x8b\xef\xbc\x88\xe3\x81\x8f\xef\xbc\x89\xe3\x81\xa8\xe3\x81\x8b\xe3\x82\x88\xe3\x81\x8f\xe3\x82\x8f\xe3\x81\x8b\xe3\x82\x93\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xae\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x82\xe3\x81\x97\xe3\x82\x8c\xe3\x81\xaa\xe3\x81\x84\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x9e\xe3\x80\x82'
2019-03-31 06:01:11,b'\xe8\xa6\xb3\xe8\xa6\xa7\xe8\xbb\x8a \xe9\xa0\x82\xe4\xb8\x8a\xe3\x81\xaa\xe3\x81\x86\xe3\x80\x82 https://t.co/uyXFRNiTUA'
2019-03-31 02:00:47,b'@tensei_0801 @omochi0990 \xe3\x81\x86\xe3\x82\x93\xe3\x80\x82\xe3\x81\xbe\xe3\x81\x98\xe5\x8d\x8d\xe3\x80\x82'
2019-03-31 01:05:28,b'@omochi0990 @y_u_m_e_2755 \xe3\x81\x88\xe3\x80\x81\xe3\x83\x9e\xe3\x82\xb8\xef\xbc\x9f'
2019-03-30 23:57:02,b'\xe5\xa4\xa7\xe9\x98\xaa\xe3\x81\x84\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8f\xe3\x82\x8b|*\xef\xbe\x9f\xd0\x94\xef\xbe\x9f)\xef\xbe\x89\xef\xbd\xb2\xef\xbd\xaf\xef\xbe\x83\xef\xbd\xb8\xef\xbe\x99\xef\xbd\xa7!!!!\n\n#\xe4\xb8\xad\xe5\xad\xa6\xe6\x9c\x80\xe5\xbe\x8c #\xe4\xb8\xad\xe5\xad\xa6\xe7\x94\x9f\xe6\x9c\x80\xe5\xbe\x8c\xe3\x81\xae\xe6\x97\xa5 https://t.co/8WpfYKgK6a'
2019-03-30 23:25:09,b'@a_i_u_2755 \xe3\x81\x8a\xe5\x8f\x8b\xe9\x81\x94\xe3\x82\x88\xe3\x80\x9c\xef\xbc\x81'
2019-03-30 23:15:29,b'@rinne_wwd \xe3\x81\x86\xe3\x82\x8f\xe3\x81\x89\xe3\x83\xbc\xe3\x83\xbc\xe3\x83\xbc\xe3\x83\xbc\xef\xbc\x81\n\xe3\x81\x84\xe3\x81\x84\xe3\x81\xaa\xe3\x83\xbc\xe3\x80\x82\n\xe8\xaa\xb0\xe3\x81\xa8\xe8\xa1\x8c\xe3\x81\x8f\xe3\x81\xae\xef\xbc\x9f'
2019-03-30 10:27:58,b'\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa0\xe3\x82\x8d\xe3\x81\xaa\xe2\x80\xa6\n\xe3\x83\x90\xe3\x83\xa9\xe3\x83\x90\xe3\x83\xa9\xe3\x81\xa0\xe3\x81\xaa\xe3\x80\x82\xe3\x81\xaa\xe3\x82\x93\xe3\x81\x8b\xe7\xac\x91 https://t.co/odhEQzOanj'
2019-03-30 03:21:19,b'@meynico \xe3\x81\x8a\xe7\x96\xb2\xe3\x82\x8c\xe6\xa7\x98\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\n\xe7\x96\xb2\xe3\x82\x8c\xe3\x81\x9f\xe6\x99\x82\xe3\x81\xab\xe3\x81\xaf \xe7\x89\x9b\xe4\xb9\xb3200ml\xe3\x81\xab\xe9\x85\xa215ml\xe3\x81\x84\xe3\x82\x8c\xe3\x81\xa6\xe6\xb7\xb7\xe3\x81\x9c\xe3\x81\xa6\xe9\xa3\xb2\xe3\x82\x93\xe3\x81\xa7\xe3\x81\xbf\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84\xe3\x80\x82\n\xe3\x81\x8a\xe3\x81\xa3\xef\xbc\x81\xef\xbc\x9f\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x82'
2019-03-30 02:26:06,b'\xe7\x99\xba\xe7\x8b\x82\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x8f(\xe2\x8b\x86\xc2\xb4\xe2\x9a\xb0\xef\xb8\x8e` )\xf0\x9f\xa4\x98 https://t.co/zi0O406jdg'
2019-03-29 23:58:11,b'@omochi0990 \xe3\x82\x88\xe3\x81\x8f\xe3\x82\x84\xe3\x81\xa3\xe3\x81\x9f\xe3\x80\x82'
