2019-03-26 21:41:48,b'@classyhemmingsx @MaahHeim @fenryszmoonbeam @asttankova I can assure u that it exist cause I\xe2\x80\x99m pan'
2019-03-25 23:16:36,b'@imagineifmgc Thank u love!! Ur so sweet :)'
2019-03-24 22:59:00,b'Me: says literally anything \n\nMe in my head: that was stupid and now everyone hates u. Congrats'
2019-03-24 22:58:57,b'RT @ggukreum: WHY are u running... WHY ARE U RUNNING. https://t.co/UhKqLpCJfw'
2019-03-24 21:43:27,"b'RT @grzesiakzuza: Pewnie si\xc4\x99 nie przyda, ale no\nmoj\xc4\x85 (M) merkury \nwol\xc4\x99 (W) wenus\nznaj (Z) ziemia\nmatole (M) mars\njak (J) jowisz\nsi\xc4\x99 (S) sat\xe2\x80\xa6'"
2019-03-24 21:15:03,b'@xosallyannexo @Mona_2702 We need 3 :( but still thank u sm!\xe2\x9d\xa4\xef\xb8\x8f'
2019-03-24 20:44:52,b'@___xjl @wiktoria_2702 tylko u ciebie to ogl\xc4\x85da\xc5\x82am'
2019-03-24 15:25:50,b'@babylonmulti WHAT ARE U GOING TO NAME THE CACTUS?'
2019-03-24 00:54:52,b'\xe6\x9c\x9d\xe9\x9c\xa7\xe9\x89\x84\xe4\xb9\x9f\xe3\x81\x95\xe3\x82\x93\xe3\x81\xafW-2702\xe2\x97\x8f(U-MP218K\xef\xbd\xa5\xe3\x82\xa8\xe3\x82\xa2\xe3\x83\xad\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbcM)\xe3\x81\xa7\xe7\x8a\xac\xe8\x94\xb5\xe7\xb7\x9a\xe6\x95\x99\xe7\xbf\x92\xe3\x81\xae\xe4\xb9\x97\xe5\x8b\x99\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\n\xe6\x9c\xac\xe6\x97\xa5\xe3\x82\x82\xe5\xae\x89\xe5\x85\xa8\xe9\x81\x8b\xe8\xbb\xa2\xe3\x81\xa7\xe3\x81\x84\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xef\xbc\x81\n#kawasaki_city_bus_W\nhttps://t.co/00UcGKE7Yk\n\xe3\x83\x95\xe3\x82\xa1\xef\xbc\x81'
2019-03-23 14:04:05,"b'\xc5\x9ear\xc3\xaa Kerk\xc3\xbbk\xc3\xae war\xc3\xaa S\xc3\xaewes\xc3\xbbr\xc3\xae de Newroze bi co\xc5\x9f\xc3\xaak\xc3\xaa gird\xc3\xae p\xc3\xaeroz kerde.  \xc5\x9eay\xc3\xaeya Newroze de slogan\xc3\xaa sey \xe2\x80\x9cBiciw\xc3\xaeyo xoverday\xc3\xae\xc5\x9f\xc3\xaa Leyla Guvene\xe2\x80\x9d,  \xe2\x80\x9cBiciw\xc3\xaeyo xoverday\xc3\xae\xc5\x9f\xc3\xaa zindanan\xe2\x80\x9d, \xe2\x80\x9c Biciw\xc3\xaeyo Rayber Apo\xe2\x80\x9d \xc3\xbb \xe2\x80\x9cBiciw\xc3\xaeyo  Ger\xc3\xaella\xe2\x80\x9d amey\xc3\xae e\xc5\x9ftene.     https://t.co/yVST6sGL1O'"
2019-03-23 01:24:56,"b'@CaptainGman @TheActMan_YT Top 5, 100% campaign is awesome if u liked mw2, u will like mw3'"
