2019-03-31 05:01:33,b'The Bhagavad-Gita As It Is For All The  People\n 1\xc2\xba Act ~ Yogis # Scene Two ~ Nirvana  .pdf&gt;\nhttps://t.co/fW2Hnjb8PE https://t.co/bdUV2UPyeX'
2019-03-28 14:11:22,b'RT @ApexLegendsJPN: \xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xae\xe4\xb8\xad\xe8\xba\xab\xe3\x81\x8c\xe7\x99\xba\xe8\xa6\x8b\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x86\xef\xbd\x97\xef\xbd\x97\xef\xbd\x97 https://t.co/drNoYFxI9r\n\n#ApexLegends #\xe3\x82\xa8\xe3\x83\xbc\xe3\x83\x9a\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x83\xac\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xba https://t.co/4n7vKgexeH'
2019-03-28 04:53:04,b'RT @ArianaGrande: i love u !'
2019-03-27 14:55:39,b'@selma1431gmail1 @Riyadh_2_u \xd8\xaa\xd9\x81\xd8\xb6\xd9\x84\xd9\x88 \xd8\xb3\xd9\x88\xd9\x82 \xd8\xb4\xd8\xa7\xd8\xb1\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x88\xd9\x8a\xd9\x84\xd9\x85 \xd9\x84\xd9\x84\xd8\xa3\xd9\x84\xd8\xb9\xd8\xa7\xd8\xa8\n2708 \xd8\xb4\xd9\x8a\xd8\xa8\xd8\xa7\xd9\x86 \xd8\xa7\xd9\x84\xd8\xaa\xd9\x85\xd9\x8a\xd9\x85\xd9\x8a\xd8\x8c \xd8\xa7\xd9\x84\xd8\xaf\xd9\x8a\xd8\xb1\xd8\xa9\xd8\x8c \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xa7\xd8\xb6 12633\xc2\xa07378\n011 414 3335\nhttps://t.co/BBvoiETgB0'
2019-03-24 09:36:16,"b'I\xe2\x80\x99m bad with words, I hope u\xe2\x80\x99re good in reading eyes'"
2019-03-24 07:52:05,b'Hemserek\xc3\xaa HDP\xe2\x80\x99y\xc3\xaa \xc3\x87ewl\xc3\xaeg\xc3\xae Veys\xc3\xae Kayay\xc3\xae vat AKP\xe2\x80\x99y\xc3\xae bi a\xc3\xa7arnay\xc3\xae\xc5\x9f\xc3\xaa  bajawan\xc3\xaeye bajaro qed\xc3\xaem \xc3\xaa \xc3\x87ewl\xc3\xaeg\xc3\xae a\xc3\xa7arnayo cay\xc3\xaa rant\xc3\xae \xc3\xbb \xc5\x9far\xc3\xaa ma mexd\xc3\xbbr  kerd. Kayay\xc3\xae ard ziwan ke \xc3\x87ewl\xc3\xaeg AKP\xe2\x80\x99y\xc3\xae ra aciz b\xc3\xaeyo \xc3\xbb bi zerr\xc3\xaeya germe  HDP\xe2\x80\x99y\xc3\xae virare keno.     https://t.co/CJG99jnnUa'
2019-03-22 17:59:07,"b'RT @juliaafernandez: me: thank u, next\nalso me: one last time'"
2019-03-22 13:19:58,b'RT @CamaraArequipa: Aprende c\xc3\xb3mo gestionar proyectos y asignar recursos. En la Diplomatura de Office Manegement obtendr\xc3\xa1s certificaci\xc3\xb3n int\xe2\x80\xa6'
2019-03-22 11:46:06,b'I know that u can do it better. Bt yg terbaik..'
2019-03-22 00:27:50,b'RT @CamaraArequipa: Aprende c\xc3\xb3mo gestionar proyectos y asignar recursos. En la Diplomatura de Office Manegement obtendr\xc3\xa1s certificaci\xc3\xb3n int\xe2\x80\xa6'
