2019-03-31 10:17:27,b'@B1A4_U_ \xeb\xad\x90\xed\x95\x98\xec\x9e\x90\xeb\x8a\x94\xea\xb1\xb0\xec\xa7\x80 \xec\xa7\x84\xec\xa7\x9c \xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b \xec\x96\xb4\xec\x9d\xb4\xea\xb0\x80 \xec\x97\x86\xec\x96\xb4\xec\x84\x9c \xeb\xb8\x94\xeb\x9f\xac\xec\xb2\x98\xeb\xa6\xac\xed\x95\x98\xea\xb3\xa0 \xeb\x92\xb7\xeb\xaa\xa8\xec\x8a\xb5\xec\x9d\x84 \xeb\x8b\xb4\xeb\x8a\x94\xeb\x8b\xa4\xea\xb3\xa0\xed\x95\xb4\xeb\x8f\x84 \xec\x9b\x85\xec\x97\xa5\xec\x97\xa5  ~~ \xec\x9a\xb0\xeb\xa6\xac\xea\xb0\x80 \xec\xa7\x80\xeb\x93\xa4 \xec\x9d\xbc\xed\x95\x98\xeb\x8a\x94\xeb\x8d\xb0 \xed\x94\xbc\xeb\x93\x9c\xeb\xb0\xb1 \xec\x9a\x94\xec\xb2\xad\xed\x96\xa4\xeb\x8b\xa4\xea\xb3\xa0 \xeb\x8b\xa8\xec\xb2\xb4\xec\x82\xac\xec\xa7\x84\xeb\x8f\x84 \xec\x97\x86\xeb\x8b\xa4 \xec\x9d\xb4\xea\xb1\xb0\xeb\x83\x90'
2019-03-30 22:01:03,b'\xe3\x80\x90\xe3\x82\xa2\xe3\x82\xa4\xe3\x82\xb9\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x80\x91\xe7\xa9\xb6\xe6\xa5\xb5\xe3\x81\xae\xe3\x81\xbc\xe3\x81\xa3\xe3\x81\xa1\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8c\xe3\x82\x8b\xe5\xb3\xb6\xe3\x81\x8c\xe5\xad\x98\xe5\x9c\xa8!? \xe3\x81\x93\xe3\x81\x93\xe3\x81\xa7\xe6\x9a\xae\xe3\x82\x89\xe3\x81\x99\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xa9\xe3\x82\x93\xe3\x81\xaa\xe6\xb0\x97\xe6\x8c\x81\xe3\x81\xa1\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa0\xe3\x82\x8d\xe3\x81\x86\xe3\x81\x8b\xef\xbc\x9f\xef\xbc\x88https://t.co/rFUjZgVftg  \xef\xbc\x89#\xe6\x97\x85 #\xe3\x81\xbc\xe3\x81\xa3\xe3\x81\xa1 #\xe5\xae\xb6\xe6\x97\x8f https://t.co/oaN0ZLSsTk'
2019-03-29 19:09:18,b'RT @WarshipPorn: B-1B Lancer [4096 \xc3\x97 2734] from /u/__hrga__ at #WarplanePorn \xe2\x9e\xa1 https://t.co/Kor39pihQf https://t.co/Ql6dIjf4m4'
2019-03-29 18:49:34,b'RT @WarshipPorn: B-1B Lancer [4096 \xc3\x97 2734] from /u/__hrga__ at #WarplanePorn \xe2\x9e\xa1 https://t.co/Kor39pihQf https://t.co/Ql6dIjf4m4'
2019-03-29 18:38:16,b'B-1B Lancer [4096 \xc3\x97 2734] from /u/__hrga__ at #WarplanePorn \xe2\x9e\xa1 https://t.co/Kor39pihQf https://t.co/Ql6dIjf4m4'
2019-03-29 00:35:29,b'@banamiluv But u are a child'
2019-03-25 17:00:21,"b""\xc2\xab Beyond The Void \xc2\xbb est un excellent album de Power/Heavy qui fait honneur \xc3\xa0 la carri\xc3\xa8re d'Iron Fire qui n'a rien perdu de sa fougue ni de son talent !\nCrime Records As / Sure Shot Worx\n\n#IronFire... https://t.co/mFAaxNjmBx"""
2019-03-25 12:23:25,"b'\xc5\x9earistan\xc3\xaa Hamburg\xc3\xae y\xc3\xaa Almanya de, Mars\xc3\xaelya \xc3\xbb Bordeaux \xc3\xaa Fransa de \xc3\xbb  M\xc3\xaelano y\xc3\xaa \xc3\x8etalya de p\xc3\xaerozkerdi\xc5\x9f\xc3\xaa girsey\xc3\xaey\xc3\xae y\xc3\xaa Newroze amey\xc3\xae vira\xc5\x9ftene.      https://t.co/kOh49jzBFx https://t.co/JncKu3UZJ2'"
2019-03-25 11:34:49,b'aduhai sweet tahap kencing manis la haris ngan adira ni.. bershemut u olls!\xf0\x9f\x90\x9c\xf0\x9f\x8d\xad #AsalkanDiaBahagia'
2019-03-25 03:30:31,b'RT @HeyoItsAndy: Rt if u ugly'
