2019-03-31 11:05:17,b'@hirotsugu1967 2199\xe8\xa8\xad\xe5\xae\x9a\xe8\xb3\x87\xe6\x96\x99\xe3\x81\xae\xe5\x87\xba\xe7\x89\x88\xe7\xa4\xbe\xe3\x81\xa8\xe5\x90\x8c\xe3\x81\x98\xe3\x81\xab\xe3\x81\x97\xe3\x81\xa6\xe6\xac\xb2\xe3\x81\x97\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xa7\xe3\x81\x99(u_u)'
2019-03-30 12:26:22,b'RT @nobuteruyuuki: \xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882202\xe6\x9c\x80\xe7\xb5\x82\xe7\xab\xa0\xe6\x9c\xac\xe6\x97\xa5\xe5\x8a\x87\xe5\xa0\xb4\xe5\x85\xac\xe9\x96\x8b\xe7\xb5\x82\xe4\xba\x86\xe3\x80\x81\xe6\x98\x8e\xe6\x97\xa5\xe5\xa4\x9c\xe3\x81\xa7TV\xe6\x94\xbe\xe9\x80\x81\xe3\x82\x82\xe7\xb5\x82\xe4\xba\x86\xe3\x81\xa8\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n2199\xe3\x81\xae\xe4\xbc\x81\xe7\x94\xbb\xe3\x81\x8b\xe3\x82\x89\xe5\xa7\x8b\xe3\x81\xbe\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x93\xe3\x81\xae10\xe5\xb9\xb4\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8c\xe3\x80\x81\xe6\x94\xaf\xe3\x81\x88\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x84\xe3\x81\x9f\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe3\x81\xae\xe6\x96\xb9\xe3\x80\x85\xe3\x81\xab\xe6\x94\xb9\xe3\x82\x81\xe3\x81\xa6\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x82\xe3\x81\xbe\xe3\x82\x8b\xe6\x84\x9f\xe8\xac\x9d\xe3\x82\x92\xe3\x80\x82\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x8c\xe3\x81\xa8\xe3\x81\x86\xe3\x81\x94\xe3\x81\x96\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x81 https://t.co/OEu5Ejkjl0'
2019-03-30 03:12:43,b'RT @roudokuya_dajai: \xe7\xa7\x81\xe3\x81\xae\xe5\x88\x9d\xe3\x82\x81\xe3\x81\xa6\xe3\x81\xae\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x83\xac\xe3\x82\xae\xe3\x83\xa5\xe3\x83\xa9\xe3\x83\xbc\xe3\x81\xaf\xe3\x80\x8e\xe6\xa9\x9f\xe5\x8b\x95\xe6\x88\xa6\xe8\x89\xa6\xe3\x83\x8a\xe3\x83\x87\xe3\x82\xb7\xe3\x82\xb3\xe3\x80\x8f\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\n\xe6\x99\x82\xe3\x82\x92\xe7\xb5\x8c\xe3\x81\xa6\xe3\x80\x8e\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882199\xe3\x80\x8f\xe3\x80\x8e\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882202\xe3\x80\x8f\xe3\x81\xa7\xe3\x80\x81\xe5\x86\x8d\xe3\x81\xb3XEBEC\xe3\x81\x95\xe3\x82\x93\xe3\x81\xae\xe8\x89\xa6\xe3\x81\xab\xe5\xb7\xa1\xe3\x82\x8a\xe4\xbc\x9a\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x81\xe7\xbe\xbd\xe5\x8e\x9f\xe7\x9b\xa3\xe7\x9d\xa3\xe3\x80\x81XEBEC\xe3\x81\xae\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x80\x81\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x8c\xe3\x81\xa8\xe3\x81\x86\xe3\x81\x94\xe3\x81\x96\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x81\n\xe4\xbd\x9c\xe5\x93\x81\xe3\x81\xaf\xe3\x81\x9a\xe3\x81\xa3\xe3\x81\xa8\xe5\xbf\x83\xe3\x81\xab\xe5\x88\xbb\xe3\x81\xbe\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x89\xe2\x80\xa6'
2019-03-29 17:16:11,b'@y_u_k_i_s 28\xef\xbc\x81\xe3\x82\x8f\xe3\x81\xa3\xe3\x81\x8b\xef\xbc\x81\n\n\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xaf\xe3\x82\x84\xe3\x81\xaf\xe3\x82\x8a\xe6\xb2\x96\xe7\x94\xb0\xe8\x89\xa6\xe9\x95\xb7\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xe3\x80\x82\xe6\x97\xa7\xe8\xa8\xad\xe5\xae\x9a\xe3\x81\xaf\xe3\x81\xa8\xe3\x81\x86\xe3\x81\xab\xe9\x81\x8e\xe3\x81\x8e\xe3\x80\x812199\xe8\xa8\xad\xe5\xae\x9a\xe3\x81\xab\xe4\xbb\x8a\xe5\xb9\xb4\xe2\x80\xa6\xe3\x81\x82\xe3\x81\x81\xe3\x80\x82'
2019-03-29 13:47:25,b'RT @dualspiritualpw: #\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe8\xb6\xa3\xe5\x91\xb3\xe5\x85\xa8\xe9\x96\x8b\xe3\x81\xa7\xe7\xb5\xb6\xe5\xaf\xbe\xe8\xa6\x8b\xe3\x81\x9f\xe3\x81\xbb\xe3\x81\x86\xe3\x81\x8c\xe3\x81\x84\xe3\x81\x84\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa110\xe9\x81\xb8\n\xe3\x81\xb5\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\xaf\xe3\x83\x97\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa5\xe3\x82\xa2Splash\xe2\x98\x86Star\n\xe3\x83\x89\xe3\x83\xa9\xe3\x82\xb4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x83\xabZ\n\xe5\xae\x87\xe5\xae\x99\xe6\x88\xa6\xe8\x89\xa6\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882199\n\xe3\x83\x89\xe3\x83\xa9\xe3\x81\x88\xe3\x82\x82\xe3\x82\x93\xe3\x81\xae\xe3\x81\xb3\xe5\xa4\xaa\xe3\x81\xae\xe5\xae\x87\xe5\xae\x99\xe9\x96\x8b\xe6\x8b\x93\xe5\x8f\xb2\n\xe6\xa8\xaa\xe5\xb1\xb1\xe5\x85\x89\xe8\xbc\x9d\xe4\xb8\x89\xe5\x9b\xbd\xe5\xbf\x97\nRocket! \xe3\x81\xbc\xe3\x81\x8f\xe3\x82\x89\xe3\x82\x92\xe6\x9c\x88\xe3\x81\xab\xe3\x81\xa4\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\xa3\xe3\x81\xa6\xe6\x96\xb0\xe3\x83\xbb\xe6\x9c\x88\xe4\xb8\x96\xe7\x95\x8c\xe6\x97\x85\xe2\x80\xa6'
2019-03-29 11:23:45,b'RT @uni_mafumafu: \xe3\x81\xb2\xe3\x81\x8d\xe3\x83\x95\xe3\x82\xa7\xe3\x82\xb9\xe8\xa5\xbf\xe6\xad\xa6\xe3\x83\x89\xe3\x83\xbc\xe3\x83\xa0\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x84\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x81\xef\xbc\x81\n\xe3\x81\xb2\xe3\x81\x8d\xe3\x81\x93\xe3\x82\x82\xe3\x82\x8a\xe3\x81\x9f\xe3\x81\xa1\xe3\x81\xa7\xe3\x82\x82\xe3\x83\x95\xe3\x82\xa7\xe3\x82\xb9\xe3\x81\x8c\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xef\xbc\x81\xef\xbd\x9e\xe4\xb8\x96\xe7\x95\x8c\xe5\xbe\x81\xe6\x9c\x8d\xe2\x85\xa0\xef\xbc\xa0\xe3\x83\xa1\xe3\x83\x83\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe3\x83\x89\xe3\x83\xbc\xe3\x83\xa0\xef\xbd\x9e\n\xef\xbc\x96\xef\xbc\x8f\xef\xbc\x92\xef\xbc\x93\xe3\x80\x80\xe3\x83\xa1\xe3\x83\x83\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe3\x83\x89\xe3\x83\xbc\xe3\x83\xa0\n\xef\xbc\x9c\xe3\x83\x81\xe3\x82\xb1\xe3\x83\x83\xe3\x83\x88\xe6\x9c\x80\xe5\x84\xaa\xe5\x85\x88\xe5\x8f\x97\xe4\xbb\x98(\xe6\x8a\xbd\xe9\x81\xb8)\xef\xbc\x9e\n\xe5\x8f\x97\xe4\xbb\x98 \xef\xbd\x9e4/7(\xe6\x97\xa5)23:59\xe3\x81\xbe\xe3\x81\xa7\nURL https://t.co/M\xe2\x80\xa6'
2019-03-29 07:44:45,b'RT @dualspiritualpw: #\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe8\xb6\xa3\xe5\x91\xb3\xe5\x85\xa8\xe9\x96\x8b\xe3\x81\xa7\xe7\xb5\xb6\xe5\xaf\xbe\xe8\xa6\x8b\xe3\x81\x9f\xe3\x81\xbb\xe3\x81\x86\xe3\x81\x8c\xe3\x81\x84\xe3\x81\x84\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa110\xe9\x81\xb8\n\xe3\x81\xb5\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\xaf\xe3\x83\x97\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa5\xe3\x82\xa2Splash\xe2\x98\x86Star\n\xe3\x83\x89\xe3\x83\xa9\xe3\x82\xb4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x83\xabZ\n\xe5\xae\x87\xe5\xae\x99\xe6\x88\xa6\xe8\x89\xa6\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882199\n\xe3\x83\x89\xe3\x83\xa9\xe3\x81\x88\xe3\x82\x82\xe3\x82\x93\xe3\x81\xae\xe3\x81\xb3\xe5\xa4\xaa\xe3\x81\xae\xe5\xae\x87\xe5\xae\x99\xe9\x96\x8b\xe6\x8b\x93\xe5\x8f\xb2\n\xe6\xa8\xaa\xe5\xb1\xb1\xe5\x85\x89\xe8\xbc\x9d\xe4\xb8\x89\xe5\x9b\xbd\xe5\xbf\x97\nRocket! \xe3\x81\xbc\xe3\x81\x8f\xe3\x82\x89\xe3\x82\x92\xe6\x9c\x88\xe3\x81\xab\xe3\x81\xa4\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\xa3\xe3\x81\xa6\xe6\x96\xb0\xe3\x83\xbb\xe6\x9c\x88\xe4\xb8\x96\xe7\x95\x8c\xe6\x97\x85\xe2\x80\xa6'
2019-03-29 07:30:18,b'#\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe8\xb6\xa3\xe5\x91\xb3\xe5\x85\xa8\xe9\x96\x8b\xe3\x81\xa7\xe7\xb5\xb6\xe5\xaf\xbe\xe8\xa6\x8b\xe3\x81\x9f\xe3\x81\xbb\xe3\x81\x86\xe3\x81\x8c\xe3\x81\x84\xe3\x81\x84\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa110\xe9\x81\xb8\n\xe3\x81\xb5\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\xaf\xe3\x83\x97\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa5\xe3\x82\xa2Splash\xe2\x98\x86Star\n\xe3\x83\x89\xe3\x83\xa9\xe3\x82\xb4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x83\xabZ\n\xe5\xae\x87\xe5\xae\x99\xe6\x88\xa6\xe8\x89\xa6\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x882199\n\xe3\x83\x89\xe3\x83\xa9\xe3\x81\x88\xe3\x82\x82\xe3\x82\x93\xe3\x81\xae\xe3\x81\xb3\xe5\xa4\xaa\xe3\x81\xae\xe5\xae\x87\xe5\xae\x99\xe9\x96\x8b\xe6\x8b\x93\xe5\x8f\xb2\n\xe6\xa8\xaa\xe5\xb1\xb1\xe5\x85\x89\xe8\xbc\x9d\xe4\xb8\x89\xe5\x9b\xbd\xe5\xbf\x97\nRocket! \xe3\x81\xbc\xe3\x81\x8f\xe3\x82\x89\xe3\x82\x92\xe6\x9c\x88\xe3\x81\xab\xe3\x81\xa4\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\xa3\xe3\x81\xa6\xe6\x96\xb0\xe3\x83\xbb\xe6\x9c\x88\xe4\xb8\x96\xe7\x95\x8c\xe6\x97\x85\xe8\xa1\x8c\nU.H.O.\xe3\x83\x95\xe3\x83\xa5\xe3\x83\xbc\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xbc\xe3\x83\xac\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xa5\xe3\x83\xbc2061\n\xe8\x8b\xa5\xe3\x81\x8a\xe3\x81\x8b\xe3\x81\xbf\xe3\x81\xaf\xe5\xb0\x8f\xe5\xad\xa6\xe7\x94\x9f\xef\xbc\x81\n\xe9\xbb\x92\xe9\xad\x94\xe5\xa5\xb3\xe3\x81\x95\xe3\x82\x93\xe3\x81\x8c\xe9\x80\x9a\xe6\x96\x87\xe5\xad\x97\xe6\x95\xb0'
2019-03-29 00:44:51,b'\xe9\x80\x86\xe3\x81\xab\xe3\x81\xbf\xe3\x82\x93\xe3\x81\xaa\xe4\xbf\xba\xe3\x81\xa8\xe4\xbb\xb2\xe8\x89\xaf\xe3\x81\x8f\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84w \n\n#peing #\xe8\xb3\xaa\xe5\x95\x8f\xe7\xae\xb1 https://t.co/6VekfCqcDc'
2019-03-28 19:44:15,"b'RT @etherealubbe: ""if u dont kiss u die"" https://t.co/FSTX7qkpZE'"
